0.02 [[1, '0.02', 'SN']]
하인수 [[1, '하인수', 'NNP']]
하인츠 [[1, '하인츠', 'NNP']]
하일성 [[1, '하일성', 'NNP']]
하잔 [[1, '하잔', 'NNP']]
하잘것없 [[1, '하잘것없', 'VA']]
하재훈 [[1, '하재훈', 'NNP']]
하정웅 [[1, '하정웅', 'NNP']]
하조대 [[1, '하조대', 'NNP']]
하직 [[1, '하직', 'NNG']]
하진봉 [[1, '하진봉', 'NNP']]
하진용 [[1, '하진용', 'NNP']]
하춘화 [[1, '하춘화', 'NNP']]
하층민 [[1, '하층민', 'NNG']]
하트형 [[1, '하트형', 'NNG']]
하판리 [[1, '하판리', 'NNP']]
하푼 [[1, '하푼', 'NNG']]
하하 [[1, '하하', 'MAG'], [1, '하하', 'IC']]
하한선 [[1, '하한선', 'NNG']]
하해구 [[1, '하해구', 'NNP']]
하향세 [[1, '하향세', 'NNG']]
하향식 [[1, '하향식', 'NNG']]
하향조정 [[1, '하향조정', 'NNG']]
하희라 [[1, '하희라', 'NNP']]
하힌골강 [[1, '하힌골강', 'NNP']]
학공치 [[1, '학공치', 'NNG']]
학과장 [[1, '학과장', 'NNG']]
학교홍보 [[1, '학교홍보', 'NNG']]
학구 [[1, '학구', 'NNG']]
학군단 [[1, '학군단', 'NNG']]
학내외 [[1, '학내외', 'NNG']]
학년때 [[1, '학년때', 'NNG']]
학도 [[1, '학도', 'NNG']]
학동기 [[1, '학동기', 'NNG']]
학련 [[1, '학련', 'NNP']]
학림 [[1, '학림', 'NNP']]
학림출판사 [[1, '학림출판사', 'NNP']]
학병 [[1, '학병', 'NNG']]
학보 [[1, '학보', 'NNG']]
학부모회 [[1, '학부모회', 'NNG']]
학부형 [[1, '학부형', 'NNG']]
학비 [[1, '학비', 'NNG']]
학사모 [[1, '학사모', 'NNG']]
학사심의관실 [[1, '학사심의관실', 'NNG']]
학생과 [[1, '학생과', 'NNG']]
학생처 [[1, '학생처', 'NNG']]
학생처장 [[1, '학생처장', 'NNG']]
학술적 [[1, '학술적', 'NNG']]
학습법 [[1, '학습법', 'NNG']]
학습연구사 [[1, '학습연구사', 'NNP']]
학식 [[1, '학식', 'NNG']]
학용품 [[1, '학용품', 'NNG']]
학위자 [[1, '학위자', 'NNG']]
학전그린 [[1, '학전그린', 'NNP']]
학전블루 [[1, '학전블루', 'NNP']]
학회장 [[1, '학회장', 'NNG']]
한가득 [[1, '한가득', 'MAG']]
한가람 [[1, '한가람', 'NNP']]
한가로이 [[1, '한가로이', 'MAG']]
한가위 [[1, '한가위', 'NNG']]
한강관리청 [[1, '한강관리청', 'NNP']]
한강로 [[1, '한강로', 'NNP']]
한강사업기획단 [[1, '한강사업기획단', 'NNP']]
한강탑 [[1, '한강탑', 'NNP']]
한강호텔 [[1, '한강호텔', 'NNP']]
한걸음 [[1, '한걸음', 'NNG']]
한겨레신문사 [[1, '한겨레신문사', 'NNP']]
한결같 [[1, '한결같', 'VA']]
한경자동차신문 [[1, '한경자동차신문', 'NNP']]
한계성 [[1, '한계성', 'NNG']]
한광 [[1, '한광', 'NNP']]
한광옥 [[1, '한광옥', 'NNP']]
한광진 [[1, '한광진', 'NNP']]
한국가톨릭미술가협회 [[1, '한국가톨릭미술가협회', 'NNP']]
한국간행물윤리위원회 [[1, '한국간행물윤리위원회', 'NNP']]
한국갤럽 [[1, '한국갤럽', 'NNP']]
한국건설기술연구원 [[1, '한국건설기술연구원', 'NNP']]
한국걸스카우트연맹 [[1, '한국걸스카우트연맹', 'NNP']]
한국견지낚시클럽 [[1, '한국견지낚시클럽', 'NNP']]
한국경영사학회 [[1, '한국경영사학회', 'NNP']]
한국경영자총협회 [[1, '한국경영자총협회', 'NNP']]
한국경제 [[1, '한국경제', 'NNP']]
한국경제신문 [[1, '한국경제신문', 'NNP']]
한국경제연구소 [[1, '한국경제연구소', 'NNP']]
한국경제연구원장 [[1, '한국경제연구원장', 'NNG']]
한국고용서비스협회 [[1, '한국고용서비스협회', 'NNP']]
한국공인회계사회 [[1, '한국공인회계사회', 'NNP']]
한국공자학회 [[1, '한국공자학회', 'NNP']]
한국과학재단 [[1, '한국과학재단', 'NNP']]
한국광학 [[1, '한국광학', 'NNP']]
한국교원단체총연합회 [[1, '한국교원단체총연합회', 'NNP']]
한국교원대 [[1, '한국교원대', 'NNP']]
한국교육개발원 [[1, '한국교육개발원', 'NNP']]
한국교육과정평가원 [[1, '한국교육과정평가원', 'NNP']]
한국교육학회 [[1, '한국교육학회', 'NNP']]
한국교육학회장 [[1, '한국교육학회장', 'NNG']]
한국구결학회 [[1, '한국구결학회', 'NNP']]
한국기 [[1, '한국기', 'NNG']]
한국기능미화중앙협의회 [[1, '한국기능미화중앙협의회', 'NNP']]
한국기독교교회협회 [[1, '한국기독교교회협회', 'NNP']]
한국낚시연합회 [[1, '한국낚시연합회', 'NNP']]
한국노년학회지 [[1, '한국노년학회지', 'NNP']]
한국노동연구원 [[1, '한국노동연구원', 'NNP']]
한국노화학회 [[1, '한국노화학회', 'NNP']]
한국다우코닝 [[1, '한국다우코닝', 'NNP']]
한국대화금속 [[1, '한국대화금속', 'NNP']]
한국데이터베이스진흥센터 [[1, '한국데이터베이스진흥센터', 'NNP']]
한국도장 [[1, '한국도장', 'NNP']]
한국동경전자 [[1, '한국동경전자', 'NNP']]
한국동광 [[1, '한국동광', 'NNP']]
한국동물구조협회 [[1, '한국동물구조협회', 'NNP']]
한국마사회 [[1, '한국마사회', 'NNP']]
한국문예학술저작권협회 [[1, '한국문예학술저작권협회', 'NNP']]
한국문학통사 [[1, '한국문학통사', 'NNP']]
한국문화예술진흥원 [[1, '한국문화예술진흥원', 'NNP']]
한국미 [[1, '한국미', 'NNG']]
한국미술협회 [[1, '한국미술협회', 'NNP']]
한국민 [[1, '한국민', 'NNP+XSN']]
한국발 [[1, '한국발', 'NNG']]
한국방송비평회 [[1, '한국방송비평회', 'NNP']]
한국방송프로듀서연합회 [[1, '한국방송프로듀서연합회', 'NNP']]
한국복음주의협의회 [[1, '한국복음주의협의회', 'NNP']]
한국복지재단 [[1, '한국복지재단', 'NNP']]
한국볼리비아협회 [[1, '한국볼리비아협회', 'NNP']]
한국부동산학회장 [[1, '한국부동산학회장', 'NNG']]
한국산업기술진흥협회 [[1, '한국산업기술진흥협회', 'NNP']]
한국생산성본부 [[1, '한국생산성본부', 'NNP']]
한국석유 [[1, '한국석유', 'NNP']]
한국선박관리사업협회 [[1, '한국선박관리사업협회', 'NNP']]
한국선원인력관리소 [[1, '한국선원인력관리소', 'NNP']]
한국선주협회 [[1, '한국선주협회', 'NNP']]
한국성우협회 [[1, '한국성우협회', 'NNP']]
한국세탁업협회 [[1, '한국세탁업협회', 'NNP']]
한국소니사 [[1, '한국소니사', 'NNP']]
한국소비자연맹 [[1, '한국소비자연맹', 'NNP']]
한국소프트웨어산업협회 [[1, '한국소프트웨어산업협회', 'NNP']]
한국수산회 [[1, '한국수산회', 'NNP']]
한국수출보험공사 [[1, '한국수출보험공사', 'NNP']]
한국수출산업공단 [[1, '한국수출산업공단', 'NNP']]
한국스카이다이빙학교 [[1, '한국스카이다이빙학교', 'NNP']]
한국스포츠연협회 [[1, '한국스포츠연협회', 'NNP']]
한국시나리오작가협회 [[1, '한국시나리오작가협회', 'NNP']]
한국시민단체협의회 [[1, '한국시민단체협의회', 'NNP']]
한국식 [[1, '한국식', 'NNG']]
한국식생활개발연구회 [[1, '한국식생활개발연구회', 'NNP']]
한국식품개발원 [[1, '한국식품개발원', 'NNP']]
한국식품과학회 [[1, '한국식품과학회', 'NNP']]
한국신문편집인협회 [[1, '한국신문편집인협회', 'NNP']]
한국아동문학연구소 [[1, '한국아동문학연구소', 'NNP']]
한국아스텐엔지니어링 [[1, '한국아스텐엔지니어링', 'NNP']]
한국아이비엠관 [[1, '한국아이비엠관', 'NNG']]
한국야구연맹 [[1, '한국야구연맹', 'NNP']]
한국어판 [[1, '한국어판', 'NNG']]
한국여성개발원 [[1, '한국여성개발원', 'NNP']]
한국여성노동자회협의회 [[1, '한국여성노동자회협의회', 'NNP']]
한국여성단체연합 [[1, '한국여성단체연합', 'NNP']]
한국여성유권자연맹 [[1, '한국여성유권자연맹', 'NNP']]
한국여성정치문화연구소장 [[1, '한국여성정치문화연구소장', 'NNG']]
한국여성중소기업인협회 [[1, '한국여성중소기업인협회', 'NNP']]
한국여행사 [[1, '한국여행사', 'NNP']]
한국영화인협회 [[1, '한국영화인협회', 'NNP']]
한국완구공업협동조합 [[1, '한국완구공업협동조합', 'NNP']]
한국원예사회 [[1, '한국원예사회', 'NNP']]
한국원자력 [[1, '한국원자력', 'NNP']]
한국위원회 [[1, '한국위원회', 'NNP']]
한국유니세프 [[1, '한국유니세프', 'NNP']]
한국유흥업중앙회 [[1, '한국유흥업중앙회', 'NNP']]
한국음식료품도매업협동조합연합회 [[1, '한국음식료품도매업협동조합연합회', 'NNP']]
한국의과대학장협의회 [[1, '한국의과대학장협의회', 'NNP']]
한국의학교육학회 [[1, '한국의학교육학회', 'NNP']]
한국인삼연초연구소 [[1, '한국인삼연초연구소', 'NNP']]
한국일반여행업협회 [[1, '한국일반여행업협회', 'NNP']]
한국자동차협회 [[1, '한국자동차협회', 'NNP']]
한국자산관리공사 [[1, '한국자산관리공사', 'NNP']]
한국자연건강회 [[1, '한국자연건강회', 'NNP']]
한국자원봉사센터협의회장 [[1, '한국자원봉사센터협의회장', 'NNP']]
한국자원연구소 [[1, '한국자원연구소', 'NNP']]
한국자전차공업협회 [[1, '한국자전차공업협회', 'NNP']]
한국잠수협회장 [[1, '한국잠수협회장', 'NNP']]
한국잡지협회 [[1, '한국잡지협회', 'NNP']]
한국전기신문 [[1, '한국전기신문', 'NNP']]
한국전람 [[1, '한국전람', 'NNP']]
한국전자 [[1, '한국전자', 'NNP']]
한국전자통신연구소 [[1, '한국전자통신연구소', 'NNP']]
한국정신문화연구원 [[1, '한국정신문화연구원', 'NNP']]
한국정치학회 [[1, '한국정치학회', 'NNP']]
한국조류학회 [[1, '한국조류학회', 'NNP']]
한국종교문화연구소 [[1, '한국종교문화연구소', 'NNP']]
한국중공업 [[1, '한국중공업', 'NNP']]
한국지적소유권학회장 [[1, '한국지적소유권학회장', 'NNG']]
한국컨템포러리무용단 [[1, '한국컨템포러리무용단', 'NNP']]
한국콘도 [[1, '한국콘도', 'NNP']]
한국타이어 [[1, '한국타이어', 'NNP']]
한국통신사협회 [[1, '한국통신사협회', 'NNP']]
한국투신운용 [[1, '한국투신운용', 'NNP']]
한국트로닉스 [[1, '한국트로닉스', 'NNP']]
한국펀드평가 [[1, '한국펀드평가', 'NNP']]
한국페스티발앙상블 [[1, '한국페스티발앙상블', 'NNP']]
한국페인트 [[1, '한국페인트', 'NNP']]
한국편집기자회 [[1, '한국편집기자회', 'NNP']]
한국프로볼링협회 [[1, '한국프로볼링협회', 'NNP']]
한국피코 [[1, '한국피코', 'NNP']]
한국학회 [[1, '한국학회', 'NNG']]
한국해기사협회 [[1, '한국해기사협회', 'NNP']]
한국해기연수원 [[1, '한국해기연수원', 'NNP']]
한국해양연구소 [[1, '한국해양연구소', 'NNP']]
한국행 [[1, '한국행', 'NNG']]
한국현대문학비평사 [[1, '한국현대문학비평사', 'NNP']]
한국화약 [[1, '한국화약', 'NNP']]
한국화훼협회 [[1, '한국화훼협회', 'NNP']]
한국환경연구개발원 [[1, '한국환경연구개발원', 'NNP']]
한국활공협회 [[1, '한국활공협회', 'NNP']]
한국후지쓰관 [[1, '한국후지쓰관', 'NNP']]
한규전 [[1, '한규전', 'NNP']]
한글과컴퓨터 [[1, '한글과컴퓨터', 'NNP']]
한글문화 [[1, '한글문화', 'NNG']]
한글워드 [[1, '한글워드', 'NNG']]
한글판 [[1, '한글판', 'NNG']]
한금옥 [[1, '한금옥', 'NNP']]
한길 [[1, '한길', 'NNG']]
한나 [[1, '한나', 'NNP']]
한나절 [[1, '한나절', 'NNG']]
한날 [[1, '한날', 'NNG']]
한남쇼핑 [[1, '한남쇼핑', 'NNP']]
한남여자직업훈련원 [[1, '한남여자직업훈련원', 'NNP']]
한남투신 [[1, '한남투신', 'NNP']]
한남희 [[1, '한남희', 'NNP']]
한낮 [[1, '한낮', 'NNG']]
한냉 [[1, '한냉', 'NNG'], [1, '한냉', 'NNP']]
한농 [[1, '한농', 'NNP']]
한단정보통신 [[1, '한단정보통신', 'NNP']]
한담 [[1, '한담', 'NNG']]
한대 [[1, '한대', 'NNG']]
한덕수 [[1, '한덕수', 'NNP']]
한독당원 [[1, '한독당원', 'NNG']]
한독마을 [[1, '한독마을', 'NNP']]
한독상공회의소 [[1, '한독상공회의소', 'NNP']]
한독협회 [[1, '한독협회', 'NNP']]
한동영상 [[1, '한동영상', 'NNP']]
한동출판사 [[1, '한동출판사', 'NNP']]
한뜻 [[1, '한뜻', 'NNG']]
한라건설 [[1, '한라건설', 'NNP']]
한라위니아 [[1, '한라위니아', 'NNP']]
한라전문대 [[1, '한라전문대', 'NNP']]
한례원 [[1, '한례원', 'NNP']]
한림공업 [[1, '한림공업', 'NNP']]
한림대 [[1, '한림대', 'NNP']]
한맥회 [[1, '한맥회', 'NNP']]
한명석 [[1, '한명석', 'NNP']]
한명숙 [[1, '한명숙', 'NNP']]
한무개발 [[1, '한무개발', 'NNP']]
한무숙 [[1, '한무숙', 'NNP']]
한문수 [[1, '한문수', 'NNP']]
한문희 [[1, '한문희', 'NNP']]
한물 [[1, '한물', 'NNG']]
한미봉사단체연합 [[1, '한미봉사단체연합', 'NNP']]
한미연례안보협의회의 [[1, '한미연례안보협의회의', 'NNP']]
한미은 [[1, '한미은', 'NNP']]
한미캐피탈 [[1, '한미캐피탈', 'NNP']]
한미합동 [[1, '한미합동', 'NNP']]
한민전 [[1, '한민전', 'NNP']]
한발 [[1, '한발', 'NNG'], [4, '한발', 'MAG']]
한방의학재료 [[1, '한방의학재료', 'NNG']]
한방제 [[1, '한방제', 'NNG']]
한벗회원 [[1, '한벗회원', 'NNG']]
한별고 [[1, '한별고', 'NNP']]
한병채 [[1, '한병채', 'NNP']]
한보아파트 [[1, '한보아파트', 'NNP']]
한복선 [[1, '한복선', 'NNP']]
한복지 [[1, '한복지', 'NNG']]
한빛아이앤비 [[1, '한빛아이앤비', 'NNP']]
한빛투신운용 [[1, '한빛투신운용', 'NNP']]
한사랑 [[1, '한사랑', 'NNP']]
한산 [[1, '한산', 'XR'], [1, '한산', 'NNP']]
한산면 [[1, '한산면', 'NNP']]
한산중학교 [[1, '한산중학교', 'NNP']]
한상률 [[1, '한상률', 'NNP']]
한상우 [[1, '한상우', 'NNP']]
한상일 [[1, '한상일', 'NNP']]
한상진 [[1, '한상진', 'NNP']]
한상혁 [[1, '한상혁', 'NNP']]
한서교통 [[1, '한서교통', 'NNP']]
한석봉 [[1, '한석봉', 'NNP']]
한선교 [[1, '한선교', 'NNP']]
한성영 [[1, '한성영', 'NNP']]
한성자동차 [[1, '한성자동차', 'NNP']]
한성희 [[1, '한성희', 'NNP']]
한소큼 [[1, '한소큼', 'NNG']]
한솔 [[1, '한솔', 'NNP']]
한송 [[1, '한송', 'NNP']]
한수미 [[1, '한수미', 'NNP']]
한수부 [[1, '한수부', 'NNP']]
한수희 [[1, '한수희', 'NNP']]
한순간 [[1, '한순간', 'NNG']]
한순희 [[1, '한순희', 'NNP']]
한숨짓 [[1, '한숨짓', 'VV']]
한스럽 [[1, '한스럽', 'VA']]
한스하케 [[1, '한스하케', 'NNP']]
한승기획 [[1, '한승기획', 'NNP']]
한승탁 [[1, '한승탁', 'NNP']]
한승환 [[1, '한승환', 'NNP']]
한시운 [[1, '한시운', 'NNP']]
한식 [[1, '한식', 'NNG']]
한식점 [[1, '한식점', 'NNG']]
한신아파트 [[1, '한신아파트', 'NNP']]
한신코아 [[1, '한신코아', 'NNP']]
한아시스템 [[1, '한아시스템', 'NNP']]
한약재 [[1, '한약재', 'NNG']]
한양대학교 [[1, '한양대학교', 'NNP']]
한양이엔지 [[1, '한양이엔지', 'NNP']]
한없이 [[1, '한없이', 'MAG']]
한연석 [[1, '한연석', 'NNP']]
한영석 [[1, '한영석', 'NNP']]
한영선교원 [[1, '한영선교원', 'NNP']]
한오백년 [[1, '한오백년', 'NNP']]
한우덕 [[1, '한우덕', 'NNP']]
한울림 [[1, '한울림', 'NNG']]
한울림사물놀이 [[1, '한울림사물놀이', 'NNP']]
한울림예술단 [[1, '한울림예술단', 'NNP']]
한원훈 [[1, '한원훈', 'NNP']]
한의 [[1, '한의', 'NNG']]
한의과대 [[1, '한의과대', 'NNG']]
한의학 [[1, '한의학', 'NNG']]
한익희 [[1, '한익희', 'NNP']]
한일의원연맹 [[1, '한일의원연맹', 'NNP']]
한일증권 [[1, '한일증권', 'NNP']]
한일투신운용 [[1, '한일투신운용', 'NNP']]
한입 [[1, '한입', 'NNG']]
한자식 [[1, '한자식', 'NNG']]
한정석 [[1, '한정석', 'NNP']]
한정식 [[1, '한정식', 'NNG']]
한정판매 [[1, '한정판매', 'NNG']]
한젠 [[1, '한젠', 'NNP']]
한젬마 [[1, '한젬마', 'NNP']]
한조 [[1, '한조', 'NNP']]
한조상사 [[1, '한조상사', 'NNP']]
한주석 [[1, '한주석', 'NNP']]
한주전자 [[1, '한주전자', 'NNP']]
한중만필 [[1, '한중만필', 'NNG']]
한증막 [[1, '한증막', 'NNG']]
한진기계공업 [[1, '한진기계공업', 'NNP']]
한진유 [[1, '한진유', 'NNP']]
한진택배 [[1, '한진택배', 'NNP']]
한진해운 [[1, '한진해운', 'NNP']]
한창완 [[1, '한창완', 'NNP']]
한총련 [[1, '한총련', 'NNP']]
한컴 [[1, '한컴', 'NNP']]
한탄강 [[1, '한탄강', 'NNP']]
한탕 [[1, '한탕', 'NNG']]
한태륜 [[1, '한태륜', 'NNP']]
한태숙 [[1, '한태숙', 'NNP']]
한테서 [[1, '한테서', 'JKB']]
한통그룹 [[1, '한통그룹', 'NNP']]
한통연 [[1, '한통연', 'NNP']]
한판승 [[1, '한판승', 'NNG']]
한패 [[1, '한패', 'NNG']]
한풍렬 [[1, '한풍렬', 'NNP']]
한학 [[1, '한학', 'NNG']]
한현배 [[1, '한현배', 'NNP']]
한현선 [[1, '한현선', 'NNP']]
한혜원 [[1, '한혜원', 'NNP']]
한혜진 [[1, '한혜진', 'NNP']]
한화역사 [[1, '한화역사', 'NNP']]
한흥 [[1, '한흥', 'NNP']]
한희순 [[1, '한희순', 'NNP']]
할거 [[1, '할거', 'NNG']]
할당제 [[1, '할당제', 'NNG']]
할로겐 [[1, '할로겐', 'NNG']]
할론 [[1, '할론', 'NNG']]
할리 [[1, '할리', 'NNP']]
할리드 [[1, '할리드', 'NNP']]
함게 [[1, '함게', 'MAG']]
함경남 [[1, '함경남', 'NNP']]
함덕해수욕장 [[1, '함덕해수욕장', 'NNP']]
함상 [[1, '함상', 'NNG']]
함성호 [[1, '함성호', 'NNP']]
함세웅 [[1, '함세웅', 'NNP']]
함안군 [[1, '함안군', 'NNP']]
함양 [[1, '함양', 'NNP'], [1, '함양', 'NNG']]
함지 [[1, '함지', 'NNG']]
함춘승 [[1, '함춘승', 'NNP']]
함평 [[1, '함평', 'NNP']]
함한희 [[1, '함한희', 'NNP']]
함형식 [[1, '함형식', 'NNP']]
합가 [[1, '합가', 'NNP']]
합기도 [[1, '합기도', 'NNG']]
합리주의 [[1, '합리주의', 'NNG']]
합목적성 [[1, '합목적성', 'NNG']]
합방 [[1, '합방', 'NNG']]
합섬 [[1, '합섬', 'NNG']]
합세 [[1, '합세', 'NNG']]
합숙소 [[1, '합숙소', 'NNG']]
합스부르크 [[1, '합스부르크', 'NNP']]
합의부 [[1, '합의부', 'NNG']]
합의점 [[1, '합의점', 'NNG']]
합작사 [[1, '합작사', 'NNG']]
합작투자 [[1, '합작투자', 'NNG']]
합작특혜 [[1, '합작특혜이', 'NNG+VCP']]
합작회사 [[1, '합작회사', 'NNG']]
합장 [[1, '합장', 'NNG']]
합제 [[1, '합제', 'NNG']]
합중국 [[1, '합중국', 'NNG']]
합추위 [[1, '합추위', 'NNG']]
핫라인 [[1, '핫라인', 'NNG']]
핫이슈 [[1, '핫이슈', 'NNG']]
핫코일 [[1, '핫코일', 'NNG']]
핫토리 [[1, '핫토리', 'NNP']]
항거 [[1, '항거', 'NNG']]
항고 [[1, '항고', 'NNG']]
항고혈압제 [[1, '항고혈압제', 'NNG']]
항공관 [[1, '항공관', 'NNG']]
항공국 [[1, '항공국', 'NNG']]
항공유 [[1, '항공유', 'NNG']]
항구성 [[1, '항구성', 'NNG']]
항균 [[1, '항균', 'NNG']]
항명 [[1, '항명', 'NNG']]
항법사톤 [[1, '항법사톤', 'NNG']]
항생 [[1, '항생', 'NNG']]
항의서 [[1, '항의서', 'NNG']]
항의자 [[1, '항의자', 'NNG']]
항이뇨 [[1, '항이뇨', 'NNG']]
항주시 [[1, '항주시', 'NNP']]
항행 [[1, '항행', 'NNG']]
항히스타민제 [[1, '항히스타민제', 'NNG']]
해결과제 [[1, '해결과제이', 'NNG+VCP']]
해결력 [[1, '해결력', 'NNG']]
해골 [[1, '해골', 'NNG']]
해군사관학교장 [[1, '해군사관학교장', 'NNG']]
해냄 [[1, '해냄', 'NNP']]
해녀 [[1, '해녀', 'NNG']]
해단식 [[1, '해단식', 'NNG']]
해당사 [[1, '해당사', 'NNG']]
해당자 [[1, '해당자', 'NNG']]
해동 [[1, '해동', 'NNP'], [1, '해동', 'NNG']]
해동역사물지 [[1, '해동역사물지', 'NNP']]
해리 [[1, '해리', 'NNG'], [3, '해리', 'NNP']]
해리티지 [[1, '해리티지', 'NNP']]
해림플라스틱 [[1, '해림플라스틱', 'NNP']]
해링턴 [[1, '해링턴', 'NNP']]
해마다 [[1, '해마다', 'MAG']]
해맞이 [[1, '해맞이', 'NNG']]
해밀컨설팅 [[1, '해밀컨설팅', 'NNP']]
해바라기 [[1, '해바라기', 'NNG'], [1, '해바라기', 'NNP']]
해바리기 [[1, '해바리기', 'NNG']]
해보 [[1, '해보', 'VV']]
해부학 [[1, '해부학', 'NNG']]
해빙 [[1, '해빙', 'NNG']]
해산비 [[1, '해산비', 'NNG']]
해석력 [[1, '해석력', 'NNG']]
해석자 [[1, '해석자', 'NNG']]
해성마트 [[1, '해성마트', 'NNP']]
해수면 [[1, '해수면', 'NNG']]
해수욕복 [[1, '해수욕복', 'NNG']]
해안선 [[1, '해안선', 'NNG']]
해안포 [[1, '해안포', 'NNG']]
해양경찰청장 [[1, '해양경찰청장', 'NNG']]
해열 [[1, '해열', 'NNG']]
해열진통제 [[1, '해열진통제', 'NNG']]
해외여행권 [[1, '해외여행권', 'NNG']]
해외판 [[1, '해외판', 'NNG']]
해운대구 [[1, '해운대구', 'NNP']]
해장술 [[1, '해장술', 'NNG']]
해적선 [[1, '해적선', 'NNG']]
해조류 [[1, '해조류', 'NNG']]
해중 [[1, '해중', 'NNG']]
해체기 [[1, '해체기', 'NNG']]
해체설 [[1, '해체설', 'NNG']]
해초 [[1, '해초', 'NNG']]
해커 [[1, '해커', 'NNG']]
해평초등학교 [[1, '해평초등학교', 'NNP']]
해피 [[1, '해피', 'NNG']]
해피텔레콤 [[1, '해피텔레콤', 'NNP']]
해항청 [[1, '해항청', 'NNG']]
핵가족화 [[1, '핵가족화', 'NNG']]
핵보유국 [[1, '핵보유국', 'NNG']]
핵산 [[1, '핵산', 'NNG']]
핵심부서 [[1, '핵심부서', 'NNG']]
핵심요소 [[1, '핵심요소', 'NNG']]
핵연료공사 [[1, '핵연료공사', 'NNP']]
핸드아이 [[1, '핸드아이', 'NNG']]
핸드폰 [[1, '핸드폰', 'NNG']]
핸들러 [[1, '핸들러', 'NNG']]
핸디 [[1, '핸디', 'NNG']]
핸디소프트사 [[1, '핸디소프트사', 'NNP']]
핸디캄 [[1, '핸디캄', 'NNG']]
핸디켑 [[1, '핸디켑', 'NNG']]
